0.40687847660100757,0.23643691973360118,0.15537240186704931,0.40759817401431736,0.22159539954691876,0.15211958672239115,0.40728618924284476,0.22873208985271384,0.1557224625287592
0.4068790884343782,0.23644415900915455,0.15530999270507947,0.4075972153375869,0.22161066272295576,0.15199425215971113,0.4072882127797806,0.22873130390442806,0.1557229000948939
0.4068794869332517,0.23643660438941672,0.15537253672557255,0.40759911792994097,0.2215950835632155,0.1521197098046033,0.4072871655513365,0.22873177243008014,0.15572259126610402
0.40687911248670217,0.23643726985894634,0.1553723024808774,0.40759723142990084,0.22160377233019968,0.15205658392951787,0.40728678226227644,0.22873243699057041,0.1557223473109809
0.4068809446139661,0.23642189925353055,0.1554970277061319,0.40759468929226117,0.221612473884739,0.15199266185705984,0.4072856913861267,0.2287331095249144,0.15572131171839584
0.406883947495539,0.23641945941734455,0.15549966117700448,0.40760067949646955,0.22159398010868012,0.15212110054103123,0.40728870129862765,0.22873067095327193,0.1557239758493597
0.4068842506413857,0.23641107314981702,0.15556085232030892,0.4075950043497055,0.22161767561191228,0.1519307911754565,0.4072874939609442,0.2287303036696218,0.15572228978788663
0.4068871010638335,0.2364054462992984,0.15562566498910943,0.40759507880186824,0.22162810734930843,0.15186982456873754,0.4072889495373411,0.22873270176695848,0.15572421236041964
0.4068813947299362,0.23642734973055352,0.15543485854307773,0.4075966531359123,0.22160989710344076,0.15199340015458992,0.4072876244988575,0.2287305399135743,0.15572203377651442
0.40687741776902225,0.23644561327520103,0.1553093023550622,0.40760144679811977,0.22158003213278057,0.1522450760372324,0.4072865631863199,0.22873275935466944,0.1557222201031063
